vertex_index,u,v,x,y,z
137,1367.8038570260965,342.95941153226687,384.2753601074219,378.4354553222656,1006.5833740234375
138,1375.6091554646532,365.392561357191,355.3847351074219,378.8507385253906,1006.275390625
139,1378.1630329904342,372.63415893729695,346.0909729003906,378.8783264160156,1006.2532958984375
140,1326.4906860881536,349.06956321475434,393.3935241699219,373.0054931640625,957.1727294921875
141,1348.4056561987884,272.1512469556982,476.5985412597656,373.7590026855469,1010.0004272460938
142,1342.1928206394887,190.0994072545367,589.3731689453125,361.0596618652344,1019.2282104492188
143,1338.3612243942844,162.04671856701108,634.6740112304688,352.6340637207031,1014.0838012695312
144,1344.560024194804,161.42343241889543,636.9906005859375,353.25567626953125,1024.945068359375
145,1342.718891378589,171.73782094161908,618.499755859375,356.5499267578125,1022.4749145507812
146,1345.4877567239284,158.29115170255244,643.410400390625,351.9222717285156,1025.9781494140625
147,1344.3828736961627,156.5394476398774,646.0029296875,350.493896484375,1023.0680541992188
148,1346.096871452236,157.2025025856924,645.92822265625,351.1445007324219,1026.575927734375
149,1345.2646610618117,155.15354922301032,648.688232421875,349.37176513671875,1023.8977661132812
150,1346.9035766015797,156.15346078636887,648.3004760742188,350.2306823730469,1027.2730712890625
151,1346.30644500525,153.75344960031003,651.2503662109375,348.07025146484375,1024.85791015625
152,1347.6512402905635,155.31613712120435,650.0721435546875,349.426025390625,1027.8841552734375
153,1347.4916970257045,152.31718940581274,653.6744384765625,346.6034851074219,1025.93798828125
154,1349.5248313173656,153.3501518390018,653.71240234375,347.4050598144531,1029.4117431640625
155,1348.7778443644654,150.81220341757202,655.9446411132812,344.9820556640625,1027.130615234375
156,1350.1752257748412,152.72181389724446,654.7550048828125,346.72186279296875,1029.9267578125
157,1350.1629030719916,149.2377326960891,658.0445556640625,343.2154846191406,1028.4285888671875
158,1352.5256464426432,150.28663748404307,658.1504516601562,344.0864562988281,1031.908935546875
159,1352.9885072636177,149.79743467407837,658.7315673828125,343.55877685546875,1032.30517578125
160,1351.588978940981,147.59699570865476,659.9559326171875,341.3132019042969,1029.824951171875
161,1354.419794246808,148.13313572149178,660.4699096679688,341.8031005859375,1033.62255859375
162,1351.318701283653,140.96533921791226,663.8016357421875,333.2729187011719,1028.529541015625
163,1358.607153657255,143.06790928358066,664.5274658203125,335.8417053222656,1038.0902099609375
164,1357.0824512011172,144.92446643797845,663.3082275390625,338.0774230957031,1036.415283203125
165,1359.0925357227277,142.4637979501634,664.855712890625,335.1037292480469,1038.64306640625
166,1352.667363428048,139.14711458861794,664.7111206054688,330.9358825683594,1030.2574462890625
167,1359.4005328060937,142.08169281696743,665.0440673828125,334.6385192871094,1038.9915771484375
168,1355.3436202101234,135.3355484552608,665.5482788085938,326.0953063964844,1033.833984375
